filename	scannr	ion_injection_time	tmt_1	tmt_2	tmt_3	tmt_4	tmt_5	tmt_6	tmt_7	tmt_8	tmt_9	tmt_10	tmt_11	tmt_12	tmt_13	tmt_14	tmt_15	tmt_16
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=27187	22.0	574004.8	342343.28	216325.31	286280.38	403331.84	288583.25	418884.1	233940.61	354343.56	234993.88	310678.38	423851.4	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=27420	22.0	173667.55	107519.25	98417.71	114891.94	130029.16	83190.28	129106.01	59685.414	112175.52	71062.92	88835.75	73226.64	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=30007	3.3555334	559029.4	277664.38	253735.64	350605.7	266627.2	234103.89	301532.84	128341.96	257032.86	250742.92	182803.72	255243.31	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=30283	22.0	12991.642	69400.96	0.0	147463.98	9683.068	111830.375	0.0	7561.7227	95066.1	0.0	59435.324	0.0	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=31247	22.0	107495.96	154315.64	67057.91	202724.86	83663.63	169270.56	75260.766	44899.75	216286.14	53545.965	177739.8	82974.516	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=31353	13.386015	568356.6	803090.4	282433.84	652082.3	287865.12	913644.7	322028.97	194110.02	809916.75	264688.84	774295.1	388278.34	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=31747	22.0	702702.06	468541.28	333347.12	573129.1	433130.88	572829.06	454036.9	302211.62	599700.0	339225.4	570017.75	410095.03	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=32041	22.0	491076.5	449431.78	227202.72	314959.97	271623.56	254501.2	260758.4	173363.34	444241.44	226118.78	377799.1	350686.16	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=32244	13.869778	264767.06	586800.9	83313.26	1392317.5	72129.664	1156599.4	97814.5	125715.76	793219.1	59272.88	567542.4	98459.18	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=33456	22.0	26301.928	14222.477	16401.969	12615.732	14976.947	11507.417	23566.975	6528.5728	12447.557	6523.337	10685.165	13807.675	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=34410	0.56814796	7713353.5	13377360.0	3075842.0	12834479.0	5418112.0	12734564.0	5576457.5	3815218.2	8873700.0	3593289.2	11218756.0	5514861.0	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=34932	15.3872795	1370100.2	715698.6	583501.2	852459.06	1075250.2	825950.7	908010.06	750455.9	733604.0	685425.9	858962.94	452445.3	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=34934	22.0	862295.7	493866.84	359042.66	550877.9	651942.7	439771.97	555214.0	471514.66	481635.7	394571.3	482122.47	265152.5	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=34949	7.5746093	1222561.6	671492.0	554897.2	748186.06	977488.5	688852.5	897323.1	730062.06	761309.4	620798.44	708136.25	449409.84	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=35098	13.924503	590173.06	267133.2	224662.2	314952.0	413058.28	273069.6	364547.97	284037.9	304668.75	237866.06	316760.75	165115.0	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=35099	22.0	305761.72	170940.08	133170.9	178793.84	251239.42	160960.39	199859.2	165866.44	206266.75	146203.98	171070.84	116388.33	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=35156	22.0	143825.39	130584.23	61174.832	160081.4	69643.53	134110.58	86697.3	46736.945	147114.39	56383.145	132710.05	90898.445	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=35473	22.0	96806.336	49952.965	47293.617	66989.07	93898.98	53151.734	64698.016	41726.574	62045.57	41699.97	69014.414	34878.35	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=36472	8.796594	1816726.0	985778.25	922510.8	1177752.9	1492484.6	1041815.1	1439986.6	954009.25	1304773.6	931540.4	1203340.6	715505.5	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=36544	22.0	290915.28	165498.72	147436.47	214891.31	224852.9	143993.7	237553.94	150339.23	194183.23	140933.89	209671.92	105916.59	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=36869	22.0	128154.83	52884.535	60071.523	77258.96	92172.47	61898.645	88626.72	50191.527	79576.9	55664.844	76179.77	40589.113	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=37329	22.0	553606.9	249426.66	295886.44	383363.56	444375.03	314837.47	376267.47	314791.75	361479.7	291415.25	391456.3	227108.9	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=37416	22.0	72339.83	58408.957	49376.594	70386.54	55047.79	70969.96	63599.527	37152.836	65037.812	61004.445	66900.06	73540.84	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=37584	22.0	106950.83	62463.066	49720.8	74311.44	93354.2	64516.324	83190.62	57701.59	86402.92	50724.656	67609.74	59188.0	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=37634	22.0	210779.61	116447.86	101797.18	120462.64	160644.39	105536.63	155000.8	106521.195	129090.54	88737.5	135863.72	74941.46	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=37757	22.0	123061.46	98905.41	77319.17	98881.984	120555.55	69675.34	88824.67	47060.53	89810.695	66384.19	102314.74	123664.625	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=37797	12.058501	510265.84	309065.3	272922.1	355707.4	404684.0	282613.62	399606.4	268665.94	357503.75	245922.08	358409.53	433779.5	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=37822	22.0	130840.91	82696.17	56995.934	102765.52	58862.58	56395.863	83766.69	64978.31	130103.93	89602.96	181434.17	183173.06	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=37992	22.0	260989.25	234522.38	144116.84	512853.8	222579.89	453809.97	226737.44	130771.46	326681.62	134730.56	301428.7	93327.0	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=38218	22.0	261848.34	135739.72	133732.3	143670.23	128148.75	92184.97	154267.92	75354.93	149326.53	92460.81	151290.86	175304.69	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=38226	2.5907383	4397241.0	2356844.8	2196071.0	3070858.5	3225621.2	2304648.8	3227202.5	2204398.0	2864254.0	2205575.0	3216525.8	1661934.4	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=38456	22.0	1244050.8	542773.5	571086.2	630822.3	795944.44	519568.06	849998.9	425428.25	568499.94	428718.7	568678.0	725626.8	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=38796	22.0	45142.51	26729.568	26026.162	31004.404	29498.8	26107.562	31255.9	17911.775	33651.38	22349.314	27659.475	23056.375	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=38939	22.0	617468.94	354779.4	291984.72	387990.44	377179.3	304676.9	424394.75	226957.39	508978.53	247222.34	471880.8	456576.34	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=38992	6.6144214	887787.4	1139017.4	325142.88	3272437.5	661603.5	2156431.8	609193.1	280661.47	1688711.1	219856.52	1220129.6	690143.9	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39106	19.331465	799070.8	1042188.4	415193.66	2041495.5	505474.66	1575115.2	577904.75	373482.84	1479978.8	338415.88	1120887.2	457317.56	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39225	10.250089	716692.8	335056.28	343460.8	451452.56	302286.16	259629.42	387063.7	168987.98	230199.97	152846.12	254483.27	290168.4	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39238	22.0	205401.89	134726.5	110960.4	143715.88	108267.78	78904.73	134923.98	54291.98	76845.234	70778.5	97689.14	96991.64	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39351	22.0	411504.94	207479.97	208755.78	234135.52	210781.56	138293.08	262088.78	129054.23	183011.05	155278.23	171607.38	214245.7	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39446	0.21928106	35019988.0	13887110.0	15429389.0	18675524.0	15099510.0	12669559.0	18743820.0	8290374.0	10433182.0	7372145.5	12373518.0	16784836.0	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39452	1.1005927	5262518.5	2203590.0	2853854.8	2983687.5	2354005.2	1835724.9	2871652.8	1633414.6	1897940.1	1384387.5	1866909.4	2480087.2	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39562	1.8215988	391713.28	153875.66	223983.86	225175.55	149262.73	131160.06	201656.38	114305.02	181367.81	114066.03	143155.12	277484.16	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39576	22.0	881534.25	867540.56	438144.53	657965.06	608131.1	487720.03	555556.94	281735.6	609867.56	414239.0	584357.1	772113.4	21788.275	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39577	22.0	136115.92	63210.59	76817.63	69928.96	76946.59	54631.223	79765.44	44132.797	70939.625	57016.26	70955.7	74196.81	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39872	15.12924	774480.3	609597.25	203699.25	1594188.6	244764.12	1735046.2	193309.92	207303.34	797234.3	168985.39	580554.8	815753.4	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39880	7.425544	480371.47	345188.97	256215.44	417324.34	403450.97	370615.6	378064.6	244934.81	422106.38	171381.95	327061.28	187655.28	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=39979	22.0	846757.8	432565.56	462108.78	588260.3	419221.97	400672.25	539547.75	326707.3	494530.94	434584.56	583937.06	604438.0	17270.66	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=40001	22.0	345834.1	180653.9	183083.48	242468.31	183213.78	145606.3	236238.25	124372.32	181292.7	177125.27	258053.42	223650.44	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=40166	6.6343393	366808.56	1115348.0	107415.94	200995.67	165555.12	90011.516	216900.78	111987.71	1431954.0	158053.06	296202.06	460473.2	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=40256	22.0	355784.28	173958.14	194713.98	233657.66	182739.72	152024.6	243406.27	97047.12	198189.45	132954.1	217165.84	282183.6	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=40257	11.819501	521156.62	463395.25	241858.48	513550.12	306452.16	450275.78	351697.6	184875.36	379483.47	182196.0	360172.62	290067.22	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=40362	22.0	190592.33	488723.56	52032.83	805511.94	86490.805	813015.7	106688.94	79690.97	580522.25	42436.715	395020.44	94752.64	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=40467	22.0	420110.72	295947.3	197469.98	250077.58	341493.97	244399.86	311904.34	167107.27	326373.8	136375.69	255867.5	219280.89	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=40628	22.0	139635.86	70804.25	51461.176	72796.44	61222.516	48610.25	80707.65	37221.406	67418.484	49375.734	52625.074	82459.94	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=41271	22.0	51654.223	51499.938	29552.605	58908.152	32792.85	58681.77	34755.938	22481.732	49012.586	22138.316	42441.332	32819.973	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=41318	9.144588	2970157.2	1325133.9	1574336.5	1774594.1	1313751.6	1006316.75	1842124.1	887080.44	1153454.8	935311.2	1262794.0	1411663.2	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=41637	22.0	134326.28	103130.05	80901.04	116783.42	104611.164	76721.625	125360.94	55425.832	109868.12	73103.82	94115.305	96025.33	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=41649	22.0	264929.78	460433.22	121694.945	271918.03	139673.5	129760.516	145206.16	131783.27	156259.17	104882.695	164891.81	160677.31	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42165	22.0	477273.7	781928.8	126831.88	1261752.0	112081.53	1110839.9	115188.26	114367.49	733106.44	77126.43	624529.75	122318.375	15808.877	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42179	22.0	42114.523	37917.316	21423.363	43297.69	44547.39	39359.414	34694.9	25747.605	45281.777	18296.996	53290.805	45810.664	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42180	22.0	344686.97	173752.61	160448.22	223032.88	161510.14	116786.42	202893.03	115922.336	139584.16	129012.266	180665.6	197020.42	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42242	20.345842	164927.12	751028.75	82384.26	1183151.6	171881.25	946151.94	159847.45	92675.6	1135756.9	71799.26	840699.44	116216.8	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42249	22.0	673364.75	318644.06	332317.66	408086.06	407008.06	267929.75	426465.62	228488.55	327547.9	246675.23	337380.44	387579.72	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42348	22.0	27014.162	23615.912	11080.968	42348.46	7556.9907	35950.996	12695.504	4722.205	32446.285	0.0	19650.328	0.0	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42612	13.364325	612326.44	1337329.9	379145.34	582248.5	473374.97	564686.8	689586.6	462210.8	2588246.8	851855.2	2052179.6	1044390.56	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42651	22.0	716198.44	284056.3	379081.22	458687.03	317792.25	247053.2	464416.72	152678.22	173989.95	116980.375	214447.7	287448.3	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42740	15.347994	317801.97	490198.88	139516.05	1008664.56	218860.97	780901.2	244059.36	104768.02	605477.75	109457.945	475756.78	191929.77	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42940	22.0	426792.88	367797.84	230249.95	295932.4	354274.6	272916.62	435575.06	156149.36	455582.88	213022.27	365516.88	715810.0	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=42998	4.3875375	571511.5	498285.53	258701.03	401706.3	415606.84	335001.5	523128.34	190754.5	472436.88	280535.78	521495.72	953455.5	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=43226	13.84986	581838.2	347008.94	286448.62	411303.44	360160.22	293728.3	442871.22	217956.58	354703.56	257083.64	337301.62	359583.72	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=43304	22.0	151937.62	86032.086	87810.2	108597.586	124255.59	800382.75	126403.3	130221.88	104261.625	77049.95	93069.03	94865.16	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=43490	20.299784	508420.3	236706.3	213066.14	270908.6	269029.34	169454.25	362975.22	240660.86	262719.72	159725.31	207705.67	306130.6	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=43908	22.0	25835.8	0.0	0.0	0.0	0.0	17219.012	17886.916	0.0	15334.399	22566.465	17587.523	28144.008	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=43975	22.0	58675.02	40916.453	41753.836	47567.543	30053.373	41812.723	41498.297	20509.363	42764.05	22020.25	40283.066	48871.098	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=44462	12.70152	97736.78	119312.31	26032.521	318764.44	40892.32	175080.88	51453.656	41784.17	175038.2	18635.902	103107.13	49325.38	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=44534	7.3654785	976201.1	527875.94	491237.28	653750.9	719127.94	472511.03	752451.94	332413.22	490496.75	314218.2	482481.44	556285.1	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=44576	6.016717	1900902.5	924019.4	927523.9	1082418.4	874691.4	619843.6	1236683.5	470842.56	686340.56	499299.22	702711.4	936842.25	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=44581	16.03104	193478.42	254270.25	87945.27	482376.28	113358.82	345263.88	135056.48	106839.38	353837.03	67633.04	259737.25	117734.13	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=44788	0.8873965	8270956.0	4704583.5	4502087.5	5858781.5	4349462.0	4522389.0	5683582.0	2778177.5	4310998.5	3160651.8	4184903.2	5089607.0	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=44885	22.0	111169.86	74669.4	64110.57	108340.8	126901.93	89080.01	118995.1	44831.473	93750.97	49505.99	104079.76	62139.93	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=44902	3.9503086	1831269.6	1090540.6	870137.44	1375273.4	1144278.1	1040947.44	1208919.5	613904.06	1452534.5	804875.44	1701654.8	1417953.9	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=44935	20.279469	1449388.6	678970.56	631182.1	598163.2	511281.9	300821.34	649476.94	695653.44	842557.5	824533.56	904139.94	1173252.6	40176.74	23787.969	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=45027	4.358657	6668580.0	5246377.5	3087173.0	5104468.5	4758889.0	4263636.5	4980584.0	3304880.0	5849270.5	3235646.0	5145819.5	4261617.0	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=45070	22.0	157339.88	92222.75	91459.555	172328.5	75133.055	467037.56	75140.945	138002.08	150590.53	73605.516	63843.973	52888.6	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=45096	22.0	263465.44	123708.22	126938.98	136835.31	163119.5	87825.695	181057.12	55529.62	147858.11	84213.74	150222.39	194319.95	10107.102	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=45265	22.0	35432.523	33126.94	14748.566	31430.707	35250.74	29477.2	26223.125	18978.338	23302.104	17941.191	21401.04	10267.825	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=45534	22.0	202404.0	91347.56	95556.984	127991.86	101807.195	87314.88	141025.77	58630.1	82565.73	73424.33	81025.375	73377.6	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=46554	22.0	134235.81	119501.34	68156.11	110017.93	86309.766	101490.83	121337.26	54350.785	157127.19	59334.51	156664.48	99870.76	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=46676	22.0	61332.15	33648.82	22342.34	29310.426	27787.963	24590.475	37386.844	21024.748	34241.72	24039.535	31367.26	30807.234	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=47308	22.0	454138.2	333285.78	226451.06	322821.53	303826.3	294573.7	348159.78	199177.39	316916.66	222290.97	287365.0	303534.9	13848.739	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=47747	22.0	278091.2	368725.0	91170.67	917205.44	116855.695	658773.9	100845.89	91840.16	589531.06	77566.23	420452.94	140222.69	13314.484	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=47834	22.0	135538.6	159796.03	58584.367	198999.08	101476.54	202186.52	101684.59	76736.58	194049.03	59036.066	160424.19	79822.39	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=47865	22.0	352077.5	235158.77	165948.2	231163.83	242200.9	189240.62	264559.3	218956.47	395808.47	241410.64	329089.12	765303.3	0.0	27765.215	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=47875	22.0	38351.535	26576.102	20099.176	23629.168	21850.342	20889.758	22482.861	23779.896	31068.467	18424.186	28039.232	16100.22	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=47903	17.189487	217600.3	375989.2	122621.71	186790.48	153591.89	151980.48	175591.2	102847.39	558862.5	130804.53	345694.97	230927.16	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=47952	22.0	55953.234	206399.27	40214.793	72159.125	50981.56	61395.895	60727.76	37617.62	279253.53	35245.406	137023.66	85041.516	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48152	22.0	216668.9	160828.12	105926.4	153101.84	157210.8	130121.53	136527.84	100974.92	223053.33	86184.625	146781.23	111493.98	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=48986	8.556359	87746.54	81132.664	44742.74	101019.6	38591.65	92818.83	24871.092	28604.564	71421.47	23382.082	61940.176	32670.098	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=49127	3.9288657	1783878.4	1238013.5	964546.6	1293437.5	1104918.1	1027543.56	1303998.2	728969.44	1241863.0	741160.44	1156020.1	1129422.4	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=49169	20.09216	888994.4	477059.88	361253.78	488713.4	407017.2	361416.9	470349.22	300857.06	498371.25	338696.75	399530.5	526489.8	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=49308	22.0	154983.86	98457.75	73090.12	99083.586	106021.28	76322.59	84892.25	123962.26	86033.82	61180.98	66777.75	116874.51	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=49347	22.0	233261.73	130540.79	100793.62	113658.97	112959.49	116884.195	153231.31	75653.555	160182.38	102174.69	174177.36	186938.03	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=49837	22.0	222368.3	122286.734	91655.46	143725.38	124753.3	103686.52	121124.98	96676.86	148100.53	106751.43	144116.83	109270.09	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=49862	22.0	307955.22	795883.4	59557.62	1825726.1	103284.234	1193500.5	77014.43	56661.98	1012246.75	50672.11	749731.0	73364.55	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=49918	22.0	362697.12	178116.75	154732.6	188271.4	195796.34	162330.3	193139.6	115261.78	185834.95	110628.6	179724.45	177003.64	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=49961	22.0	139543.23	100430.375	76473.29	94880.336	90550.46	61869.723	98016.57	49716.066	105449.2	65881.945	106546.62	187399.44	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=50030	12.272233	1764475.4	1197175.8	713724.0	950632.25	1061152.1	744114.75	1108315.2	2822909.2	3916194.0	2519271.2	3245688.2	1210598.4	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=50136	22.0	60852.13	48489.117	31867.764	70113.37	33633.223	37489.945	49984.65	34865.79	63634.516	33182.598	78178.6	71089.516	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=50284	2.3342533	739566.3	5303927.0	272934.53	10841642.0	782437.3	6677850.5	423450.72	409663.9	6623806.0	0.0	4250587.0	645235.0	0.0	0.0	0.0	0.0
B10005SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=50448	2.4472945	10042332.0	13418732.0	3129000.5	20106676.0	4456641.5	19034704.0	4212367.5	2563796.0	13274581.0	1838066.9	9595756.0	3211233.5	277482.84	0.0	0.0	0.0
