filename	scannr	ion_injection_time	tmt_1	tmt_2	tmt_3	tmt_4	tmt_5	tmt_6
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=19928	100.0	33879.4	46323.34	48599.594	50021.31	70658.21	80952.8
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=19940	100.0	174630.72	175274.81	187828.77	132636.11	115714.62	124422.93
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=19941	100.0	13005.713	34809.926	47437.402	38880.668	45592.52	65291.45
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=20004	100.0	23080.844	20072.146	24307.734	15480.532	23501.234	14806.278
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=20092	100.0	36557.58	23739.488	30095.129	27048.98	25613.96	23771.424
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=20166	100.0	51815.656	20835.164	28854.064	14401.92	14780.191	12074.582
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=20319	100.0	50126.29	117595.85	144758.47	138447.25	141447.7	122871.984
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=20538	100.0	11310.488	9199.464	10556.297	9937.814	9598.937	12206.139
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=20597	100.0	9284.777	6348.0107	7813.6484	8155.4014	6484.7295	9468.493
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=20646	100.0	26052.01	30249.031	35076.14	29654.602	27975.223	28457.873
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=20760	100.0	11726.791	11637.046	17177.66	14314.208	15672.32	13452.821
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=20761	100.0	29413.043	20773.648	23553.459	20421.162	20550.09	21024.338
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=20828	100.0	16041.085	18117.332	22463.447	22665.14	34140.676	58651.918
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=21001	100.0	26029.734	45770.43	59861.773	46618.715	45108.33	58833.34
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=21215	100.0	21168.86	16686.812	8628.535	7036.099	15361.299	10282.775
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=21372	100.0	10609.268	28437.035	30025.023	17705.578	21813.723	28830.45
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=21469	100.0	6968.376	11813.266	20405.045	14437.385	20112.912	8480.516
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=21492	100.0	29190.332	15831.234	12751.877	7382.766	4681.9507	6061.9355
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=21520	100.0	20545.293	12315.82	13749.441	11534.298	14346.195	15819.578
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=21524	100.0	20828.475	36410.688	23888.797	24772.812	22400.723	15332.914
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=21598	100.0	35310.883	40991.547	52899.684	35957.285	43920.383	17589.84
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=21823	41.47	23588.193	42039.098	76906.66	52313.64	42153.31	27967.754
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=21856	100.0	10698.23	13502.986	15346.662	13612.583	10902.5205	7768.624
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=22021	100.0	66433.04	86883.67	89898.99	67928.49	66153.14	16451.19
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=22080	100.0	12286.76	3529.1929	4956.35	1694.5935	2052.838	9588.751
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=22142	100.0	39856.2	37746.125	43351.164	25806.963	35279.027	27993.31
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=22322	100.0	6609.674	4616.0312	9139.455	5198.506	6119.326	4790.9756
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=22578	100.0	5258.3154	1854.8245	3713.053	3293.4233	3890.308	1747.8433
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=23050	100.0	4994.133	7567.3174	4284.6104	4922.1855	5592.9795	3541.7754
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=23266	100.0	47846.805	112263.22	119872.39	107906.37	108131.3	63901.723
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=23300	74.353	177600.14	411210.72	386453.38	369271.97	230966.52	83163.664
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=23356	100.0	279028.53	74474.19	136811.84	57783.977	123245.92	296640.88
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=23370	100.0	18410.088	19610.135	23793.299	12847.602	26302.258	23138.729
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=24455	100.0	33006.945	9889.166	10449.204	4367.6543	10539.298	12670.801
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=24647	100.0	21251.45	30994.846	26305.324	9713.566	11666.601	1337.8445
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=25219	100.0	14089.891	79560.0	64009.26	47910.277	42124.46	3666.72
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=25899	100.0	4690.1	1503.5623	4691.99	1892.118	3617.716	7110.473
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=25982	100.0	1548.1324	0.0	1626.654	868.26263	1375.3447	3672.0156
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=26137	100.0	42333.133	47910.566	56663.25	37246.598	57617.023	49134.39
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=27046	100.0	4551.3726	6835.676	8878.573	7310.5024	13591.558	12033.614
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=28560	100.0	11771.311	10709.605	12792.059	6211.2246	11169.736	11474.327
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=28984	100.0	4495.8633	8709.48	5728.7314	8367.986	19201.707	15934.282
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=30802	100.0	11109.166	39854.055	41336.207	25729.938	18932.988	11474.508
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=30874	100.0	46540.11	12394.663	18331.938	8706.525	8466.542	4975.8687
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=31421	100.0	3382.7249	0.0	0.0	0.0	7625.008	3889.6113
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=32684	100.0	8768.566	19569.744	22937.072	16818.33	25138.434	31358.102
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=35692	100.0	7367.333	8605.196	13462.833	7315.5815	10017.094	6542.836
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=36157	100.0	4243.7617	5581.3384	5436.6855	1648.6366	2086.592	3534.22
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=37744	100.0	5240.458	9850.358	16270.426	7369.858	11655.549	5195.995
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=38685	100.0	7769.719	6045.6133	10709.575	5718.66	13638.35	9642.343
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=39299	31.466	0.0	172254.14	246074.64	286106.22	640718.44	530580.75
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=39741	100.0	6229.307	7693.3125	9982.576	8133.079	7431.7046	1616.9801
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=40306	100.0	16185.836	5252.079	5860.774	1086.9679	3957.6443	7346.7896
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=40480	100.0	20950.512	14759.107	18462.768	10289.912	14727.139	15747.231
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=41056	324.94	587.2209	861.1004	1092.5776	601.83765	293.01807	0.0
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=42086	34.592	0.0	0.0	12116.679	4963.747	5345.435	6128.9883
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=43093	100.0	1861.9799	1220.2358	2139.0115	1392.9493	1618.6179	1326.8518
MSK_CD4_TMT_TP_Set1_bRPLC_F10.mzML	controllerType=0 controllerNumber=1 scan=43808	100.0	719.8799	0.0	0.0	0.0	0.0	0.0
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=2430	122.44	1057.6422	1168.3917	1503.5853	871.5326	1682.6023	1451.1879
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=3122	324.94	7571.4214	5980.9756	7704.843	3523.6572	6872.8555	3617.8372
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=3892	122.44	3067.6797	1714.4496	9175.971	3889.7168	4970.4116	11129.742
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=5086	122.44	18999.672	13998.253	16152.781	15673.9	12638.191	7198.1226
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=5170	100.0	14528.589	14845.034	16853.174	14582.558	18592.594	13675.502
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=5568	122.44	4901.8613	962.71014	1047.5244	685.1011	0.0	1112.344
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=5825	100.0	5265.2305	4146.1855	6460.147	3969.075	8634.268	5073.63
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=5930	88.791	57913.72	51781.57	48687.31	36251.227	32496.291	25695.34
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=5955	70.757	251330.3	70997.586	92985.64	70484.266	40597.992	26549.787
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=6300	122.44	9113.241	19049.328	26336.447	17814.266	11901.522	5949.6606
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=6346	324.94	18379.76	4259.6978	4941.797	2057.5713	2920.4136	6721.5317
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=6443	100.0	90603.95	46022.39	33144.63	18838.34	22141.012	7949.3604
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=6475	100.0	25438.445	13215.369	17336.05	14937.639	13617.4375	14960.754
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=6728	100.0	5167.8125	6612.281	9965.935	6957.27	5221.2666	4779.539
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=6811	100.0	23425.662	17776.719	15293.607	7806.623	11050.889	7135.837
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=6925	100.0	7061.6772	24254.871	47296.383	34928.9	16582.607	7460.103
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=7345	100.0	22956.809	34821.254	23800.727	15829.1455	11941.884	5748.4937
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=7588	100.0	8172.799	3284.5032	6243.0137	3547.5955	6802.4243	8399.224
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=8084	100.0	29971.35	12936.499	11045.773	6809.114	7650.235	13642.701
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=8475	100.0	14199.049	21702.92	30858.727	22971.586	16267.021	13074.077
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=8780	100.0	25768.945	20628.076	27232.625	20852.977	22996.291	36245.723
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=8889	100.0	76887.26	10931.242	17223.768	6936.0815	8112.823	4534.0776
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=9440	100.0	3804.5059	13823.819	13768.208	9276.872	19571.578	46908.36
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=9785	100.0	84035.19	44700.812	43819.53	17561.652	21018.846	16757.338
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=9901	100.0	36746.316	26227.578	22856.727	14646.996	45114.67	20980.035
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=10255	30.865	55880.863	49892.527	53191.12	54176.29	77407.16	167241.78
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=10371	100.0	8358.792	15567.809	16607.117	14613.915	14522.519	10894.688
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=10606	122.44	25062.262	20028.309	25583.182	15127.021	16657.111	13761.978
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=10916	100.0	49673.117	15732.075	19966.174	14548.889	21272.668	31141.182
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=11495	100.0	15503.25	30409.828	26703.082	23940.164	19188.492	5860.054
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=11648	100.0	107997.95	19024.172	15270.969	6906.0674	9328.416	9047.265
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=11868	100.0	7431.072	3832.594	5375.5493	2096.4685	1657.3541	3498.623
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=12188	100.0	213361.16	75731.23	69106.97	40809.38	56434.355	49299.45
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=13127	100.0	63874.555	18229.084	25342.88	17923.93	29292.627	22317.543
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=13379	100.0	19107.729	37680.062	37743.066	24854.203	28022.176	25961.13
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=13380	100.0	6278.718	15086.004	17528.357	11907.383	12282.023	5247.717
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=13673	100.0	47648.89	109068.43	141431.22	118083.09	202455.62	164428.94
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=13704	100.0	3896.9307	9458.381	10635.606	10174.662	10164.387	2032.9388
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=13756	100.0	11921.828	9392.567	12290.711	10686.89	7176.5405	12995.009
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=14003	100.0	34831.707	17102.594	21339.594	14041.891	14551.005	8395.212
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=14029	100.0	35588.617	21348.059	29959.07	40317.242	37179.992	14343.68
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=14291	100.0	64521.664	34693.58	47166.547	22727.207	25584.025	32135.916
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=14403	100.0	18434.77	13914.532	13314.071	8115.0874	13811.916	9410.448
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=14464	100.0	9666.675	13873.088	14281.939	11839.83	11216.41	10567.0205
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=14482	100.0	77903.625	79875.24	105678.9	45161.402	86816.26	23023.871
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=14542	100.0	16939.197	9555.456	8917.16	6024.379	6857.922	10391.191
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=14549	100.0	45155.785	57339.73	72951.22	53498.16	36193.285	50972.457
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=14933	100.0	10189.478	5824.397	5648.3438	5474.335	5326.088	5408.769
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=15189	100.0	31040.367	45672.535	52324.68	32067.64	42582.094	28827.07
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=15221	100.0	18589.312	14669.631	18637.318	11424.562	17802.307	23413.29
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=15309	100.0	21051.553	11558.305	19290.562	13203.575	11050.557	9693.312
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=15318	100.0	129253.92	83241.87	78858.78	33998.258	72137.33	63104.254
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=15540	100.0	9876.09	20022.121	20264.385	14987.804	17408.35	16120.308
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=15730	100.0	1996.311	6806.4707	5783.2837	3618.5137	7312.6226	7858.5103
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=15816	100.0	1863.651	10270.439	16633.287	7524.356	9025.631	7688.166
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=16340	100.0	9347.889	8740.877	8331.914	4258.8154	5937.039	8730.055
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=16342	100.0	10346.255	8787.761	9757.929	8677.654	7469.685	16132.502
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=16512	100.0	8974.6875	5465.6104	10873.321	9615.437	11099.178	10928.572
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=16629	100.0	880.2228	2845.2676	1913.9663	2041.0643	823.8398	4717.0273
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=17172	100.0	26442.871	7568.5063	17443.324	6129.491	7517.907	7521.1025
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=17351	100.0	47645.918	92445.06	94162.57	81897.86	85708.51	47570.633
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=17630	100.0	6567.385	7637.8813	9196.251	7151.0664	7760.786	3994.4226
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=17638	100.0	5969.231	6455.927	9390.204	6894.607	12783.302	9415.387
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=17801	100.0	8289.25	12177.489	11992.133	13894.553	8583.541	8970.908
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=17977	100.0	11806.415	9658.801	13741.899	11487.446	10105.496	10521.012
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=18286	100.0	15428.826	21747.13	19248.29	22234.836	12124.49	7455.379
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=18303	100.0	13009.867	20395.672	28022.004	16569.89	22861.598	24644.268
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=18438	100.0	3391.8577	3465.4614	3379.6768	3892.4658	1245.1147	2125.3547
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=18662	100.0	28784.445	17628.355	23414.18	13861.919	14808.949	10302.969
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=18943	90.643	16034.703	6747.0244	7219.7534	4278.6543	4703.055	4146.791
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=19339	100.0	17716.938	14119.568	22535.527	15255.304	16296.728	9787.295
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=19361	100.0	36947.332	13772.489	13341.467	7379.4946	12071.991	9166.023
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=19437	100.0	21066.76	12199.85	18387.246	9587.078	10187.166	14758.518
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=19549	100.0	18222.094	14746.551	20013.66	11131.199	31307.354	19846.248
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=19642	100.0	12795.3955	14739.164	19302.053	23426.523	10591.725	6950.51
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=19647	100.0	12528.893	10774.426	13058.391	8862.003	11730.81	7921.4834
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=19985	100.0	28340.266	41423.324	39368.02	36227.56	37621.938	32591.082
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=20200	100.0	9305.224	15335.02	18179.422	16726.463	20300.703	18346.88
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=20266	100.0	22077.19	53281.11	71285.15	50305.152	68746.02	43866.098
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=20274	100.0	77379.58	30979.504	36954.574	29888.875	23087.94	29262.04
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=20390	100.0	24130.564	47669.82	72607.36	52005.11	61108.29	29620.059
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=20450	100.0	36979.785	13630.541	18040.52	13522.759	10970.352	8757.668
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=20454	100.0	6912.914	3901.1306	5618.6787	3668.2676	5327.881	4260.904
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=20476	100.0	3472.4248	6225.151	6980.658	6335.003	7254.1597	3830.0977
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=20670	100.0	8284.377	11782.71	12742.788	9071.474	13048.076	4096.835
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=21016	100.0	8183.6904	9996.623	13359.667	8083.7036	6471.0557	10241.6875
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=21079	100.0	7169.273	12683.381	12539.348	8231.613	10236.063	13037.3125
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=21196	100.0	5912.932	45990.37	49271.484	45056.363	53037.535	26795.7
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=21246	100.0	17876.283	15609.525	15817.045	9553.777	9560.756	11838.329
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=21783	100.0	24716.336	36582.414	46278.67	34054.754	29749.672	20955.764
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=21944	100.0	0.0	1796.0289	1504.4207	1834.3452	1602.3387	1584.9465
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=22272	100.0	8771.576	6593.377	10281.466	9235.089	8613.319	11382.661
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=22372	100.0	7715.509	6685.6147	9556.275	7720.4688	7477.8906	5541.3857
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=22504	100.0	32011.422	26160.137	37786.1	25024.441	40387.41	44606.21
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=22604	100.0	5141.0615	5030.1006	7629.741	7059.4824	11282.752	9289.91
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=22766	100.0	12423.843	9289.063	10117.516	8329.942	9814.428	8485.717
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=22839	100.0	11513.937	8262.579	10654.701	6312.592	12379.825	8067.084
MSK_CD4_TMT_TP_Set1_bRPLC_F11.mzML	controllerType=0 controllerNumber=1 scan=23081	100.0	4152.163	9428.56	15523.944	13751.369	11605.956	5705.855
