filename	scannr	ion_injection_time	tmt_1	tmt_2	tmt_3	tmt_4	tmt_5	tmt_6	tmt_7	tmt_8	tmt_9	tmt_10	tmt_11	tmt_12	tmt_13	tmt_14	tmt_15	tmt_16
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=68338	22.0	57095.645	59742.48	58198.58	26327.674	33363.203	29443.598	38804.656	61086.477	100658.61	138494.84	118204.54	31822.615	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=68384	22.0	301698.2	283898.8	289187.56	288965.4	338632.72	253751.3	305121.4	350014.66	441354.62	739013.06	485108.3	292195.4	17262.693	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=68523	22.0	80819.56	70624.234	72186.09	78894.92	79236.2	64414.95	75029.164	85015.45	93861.13	136324.55	70996.78	54966.74	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=68655	22.0	207871.25	169364.4	213728.73	282167.7	292441.84	301535.97	275467.78	238173.27	307221.84	378287.88	255063.66	326682.47	16141.345	14759.253	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=68725	22.0	43726.94	378987.34	43239.688	74310.625	369145.72	52885.645	374514.97	24497.955	327285.75	62444.805	318442.47	31249.922	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=68882	22.0	28844.238	146374.36	31490.871	30924.947	130047.27	33417.832	156399.6	29544.902	87935.39	44853.113	129344.62	19323.27	6741.252	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=68936	22.0	56598.285	40192.918	54173.062	57595.402	57989.035	45266.695	47431.695	54486.227	50373.797	75144.234	46642.637	71491.72	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=69169	22.0	188516.5	117236.33	135570.81	77041.75	74438.24	84146.28	55049.062	151457.86	115729.56	256153.88	121090.125	80966.305	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=69209	22.0	344309.5	204733.38	285070.2	300591.75	306786.0	390136.75	298159.66	375725.25	380879.88	638223.6	353154.16	328329.47	11450.393	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=69216	22.0	106308.92	208283.0	89366.26	126321.26	211952.02	132620.2	233075.14	127936.18	201482.75	216332.4	182741.6	77542.73	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=69593	22.0	22989.33	15966.376	17065.797	26060.846	34981.418	27548.412	23320.393	18277.902	33431.92	47289.332	27297.627	37154.83	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=69846	22.0	581916.6	508420.28	446467.47	264589.16	280977.12	240224.83	186045.62	367455.53	302812.84	785002.94	296908.7	203039.36	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=69929	22.0	137219.72	197271.34	129338.98	186720.44	239388.75	185911.44	226912.62	152751.69	196509.22	254882.52	253443.27	223908.97	9498.791	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=70296	22.0	30993.117	165862.05	25495.352	38473.086	215533.45	37697.77	242895.05	24123.832	232717.19	46860.914	185613.02	33283.137	6835.792	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=70707	22.0	258048.61	212736.52	275049.16	350994.38	329869.78	394128.7	332629.16	329051.22	321438.06	551854.9	336090.84	369026.94	13680.519	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=70708	22.0	290611.88	550727.94	274745.47	370295.03	968220.94	264001.44	521655.8	203674.0	504126.1	330114.7	469630.88	235685.89	14201.404	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=70829	7.0711946	1297135.8	721959.75	1546272.9	1690093.6	1630234.2	1700547.1	1627817.9	1388131.5	1555459.6	2901351.8	1909756.1	1391812.5	56086.113	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=70881	14.014714	976383.3	678436.3	878478.6	1449304.4	1268679.4	1587334.2	1163992.5	1286613.2	1120897.8	2254715.0	1061285.8	1086128.4	0.0	32521.564	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71034	22.0	537115.6	377173.3	483203.9	341300.25	374539.1	355427.44	318639.3	442866.88	472542.97	824378.2	462490.25	423036.7	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71061	22.0	214789.7	127416.77	220526.14	224450.88	158332.58	196619.73	166328.78	223103.97	206739.03	419892.56	194840.7	186809.2	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71079	22.0	43220.293	154679.05	36922.125	51732.16	183286.23	37006.55	209937.22	42159.402	177550.9	54784.953	215289.67	40358.152	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71125	22.0	44813.594	33141.832	35083.332	77259.44	75612.38	57417.043	59805.832	73367.9	87845.98	114636.12	81518.34	51746.555	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71183	22.0	41695.44	44976.95	37916.266	31620.672	30773.592	38772.746	29342.281	36088.133	38772.53	59394.85	40278.797	70287.086	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71186	22.0	131351.53	128012.39	111900.88	151615.39	179087.66	178934.05	181000.64	154013.61	173351.9	229947.06	166862.61	213761.6	6335.268	5659.926	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71252	22.0	58473.84	79137.46	72093.56	90269.28	97267.36	96145.23	111820.02	72447.65	89481.555	138634.06	83477.555	113789.14	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71366	22.0	157961.83	112531.49	149178.45	157070.84	153026.97	171498.66	150715.1	157448.3	194302.25	320475.0	180885.05	190969.33	9147.025	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71430	22.0	24755.246	57123.258	20509.78	20725.346	45545.637	11696.945	58637.67	23375.879	59491.02	61006.68	46399.355	19411.877	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71439	22.0	74471.984	83370.28	34079.508	12661.102	10700.258	4667.139	5966.887	7573.872	12970.745	13398.111	8501.021	19752.727	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71492	22.0	41895.125	54490.887	40915.004	64231.4	77918.0	54330.36	60297.297	26139.314	45731.89	60190.473	51657.137	43120.973	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71576	22.0	71988.07	68810.945	67261.9	89503.836	93110.83	94401.95	75302.04	74722.3	77046.89	152150.84	64140.23	84624.65	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71579	22.0	24762.322	10217.564	26405.994	53420.688	48862.11	24144.12	40371.547	44492.586	112735.44	76084.0	92594.055	75142.58	7100.1914	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=71934	22.0	153776.11	116322.94	131956.42	98377.78	93014.9	88184.05	81678.625	116033.83	102844.02	266297.3	117732.484	67593.53	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=72008	22.0	18863.467	22480.334	21205.729	43193.633	35911.715	35581.53	36147.79	35732.223	26393.445	47959.742	25062.477	45323.977	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=72387	22.0	26992.082	29963.156	31005.176	30963.336	48239.516	27632.768	41222.85	37329.93	62757.434	74683.1	60741.844	55990.938	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=72449	22.0	85875.555	63141.17	77230.19	80735.734	67983.51	71293.37	83402.27	62742.98	73132.555	121649.65	79241.16	63698.18	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=72549	22.0	139607.44	116888.79	150557.11	221068.86	158322.88	194823.34	168433.69	158950.75	191917.36	282444.28	159824.66	202283.58	13674.1455	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=72570	22.0	46183.496	44345.71	46401.54	49894.7	64636.72	49227.473	52488.258	44116.906	51988.48	92791.99	53029.67	57413.75	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=72654	22.0	22445.412	21414.615	22287.62	23217.492	32900.88	26853.865	27314.965	27286.088	34462.56	38565.844	28553.404	41160.97	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=72974	22.0	136125.7	159857.08	136252.08	158398.28	195301.2	160727.84	189790.25	153869.53	216505.64	301133.62	236531.2	139041.97	9037.569	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=72997	7.259532	1200766.2	1228678.5	1050399.4	343864.25	454677.12	423512.6	476749.03	1412208.5	2253693.5	3073252.5	2583933.8	676957.1	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=73047	22.0	99604.92	88143.836	87444.38	31507.484	39724.21	25007.121	52014.95	106820.336	192459.89	210033.42	200930.31	50379.28	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=73088	22.0	94573.71	126533.85	97719.63	37595.816	30460.09	33577.098	39420.75	128878.95	200335.66	248775.83	237799.67	53998.67	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=73368	22.0	42305.68	39134.355	49164.35	76161.2	64436.332	72588.67	54566.83	57916.02	68382.34	110940.21	70008.836	46895.484	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=73561	22.0	35382.355	44887.684	28288.088	33278.93	45684.46	35022.797	65730.2	33299.06	53036.734	72804.38	53968.42	40805.793	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=73596	22.0	84794.875	88967.19	91980.06	40259.48	51987.06	42965.598	83618.82	117083.31	171460.11	230730.12	188966.95	62130.438	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=73618	22.0	118034.23	86496.875	100450.29	115908.94	91202.625	118171.84	93450.77	116277.59	82881.695	205567.12	119198.734	107932.58	5599.2437	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=73707	22.0	96155.734	72346.95	113284.59	137961.03	111274.3	137973.86	130244.76	105386.96	110565.36	222085.48	112637.21	118135.336	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=73754	22.0	10751.256	4676.9717	7063.3125	5816.0034	6239.147	7086.41	5232.945	10014.863	11841.177	12736.453	7559.1597	5954.3984	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=73772	22.0	106926.14	504489.28	89774.65	119740.06	532313.7	129927.4	609289.4	83024.9	489534.06	171007.73	593329.1	139673.02	14408.441	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=73857	22.0	76464.62	64238.16	86497.695	148380.06	110675.86	130786.805	101920.48	146755.0	135360.11	212992.62	121754.625	168413.12	10316.678	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=73912	22.0	137290.84	122582.695	159060.66	169635.9	143358.53	216354.31	182258.02	147472.6	147938.62	286137.22	140664.03	155589.81	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=74019	22.0	76920.51	43772.074	85342.99	179622.56	112789.56	141570.08	80214.44	137616.53	92325.54	189929.97	97739.89	115210.04	6900.782	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=74140	22.0	68192.29	61654.684	87749.586	119253.15	127009.99	147987.05	132057.6	124727.56	128622.19	215732.1	119683.59	91227.09	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=74147	22.0	27878.408	94194.01	23552.977	39112.816	70485.96	41924.188	87530.59	32315.648	74117.95	47097.68	77308.0	39506.277	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=74167	22.0	71766.16	62076.2	76544.04	90219.67	91999.39	97942.78	85600.984	76779.766	76785.12	151571.81	81339.76	89220.34	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=74345	22.0	69697.48	177620.23	66308.96	82330.3	211329.67	66401.45	212017.47	66928.03	203483.14	97996.914	207272.42	66213.31	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=74369	22.0	107045.87	103996.43	121052.43	159923.19	151759.83	170948.62	146652.69	106686.81	136639.84	218882.27	134574.47	120161.35	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=74426	22.0	109303.57	59797.266	102645.8	223012.7	162847.77	200776.64	123494.88	180423.6	144675.48	315172.22	116569.555	148018.98	4919.002	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=74432	22.0	178799.08	129078.44	112036.85	74750.5	114771.03	101767.68	129961.45	76216.336	110610.77	159804.22	138113.34	82798.5	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=74549	12.055107	1500972.9	1178940.1	1546971.1	1570759.6	1324499.6	1576346.6	1293170.8	1106173.5	923813.0	2136629.2	988717.94	1153651.4	49192.46	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=74675	22.0	45550.688	77183.65	52931.04	71951.99	105238.516	86639.82	98355.12	83908.18	278041.34	154060.36	310576.88	114523.12	7790.8604	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=74676	22.0	67601.47	157369.95	62597.89	65793.93	192365.36	64311.184	186859.14	54586.086	166406.89	95575.96	189619.81	58308.414	9269.492	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=74953	14.475705	134908.73	398623.94	89666.57	128917.336	303921.84	206505.23	369588.0	74084.17	512419.56	148990.69	472210.88	253287.11	19400.96	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=74960	22.0	98573.3	79259.77	87309.734	135358.56	122493.766	111415.08	107196.45	115870.24	99488.25	218286.23	107186.336	93913.79	5737.1235	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=75104	22.0	91982.95	88055.4	124377.39	114313.74	128297.84	104471.055	111210.87	97675.07	122944.266	183291.78	124899.086	132612.1	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=75165	22.0	143664.16	257036.52	138617.88	106740.805	185651.73	96165.37	184289.92	123391.03	234655.27	215107.52	201871.12	100697.42	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=75328	22.0	96761.29	81231.88	105894.73	132930.67	107227.055	117866.61	97866.06	103778.445	111034.38	188126.47	131435.4	106133.99	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=75495	22.0	20995.873	75215.77	16615.086	15467.276	79444.01	20397.924	83285.22	16819.52	96027.336	31923.604	83198.0	13149.04	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=75532	22.0	126015.445	77276.56	95225.66	191387.28	146180.25	153694.19	126627.305	141856.55	162113.05	312390.44	151790.3	176571.62	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=75800	22.0	53807.9	52084.316	69612.45	76257.52	85735.76	97381.43	65254.164	63010.758	58716.87	125492.94	64484.914	80309.14	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=75904	22.0	128868.51	114389.695	130068.48	77399.87	73432.71	80431.24	68375.414	95325.39	82880.7	184950.56	81618.16	65344.523	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=76092	22.0	66877.664	178265.28	54083.68	80820.055	180382.86	74944.69	193562.39	66167.01	221655.33	101820.36	196712.72	105163.71	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=76247	22.0	138734.2	101280.695	136909.36	156208.28	166614.7	173646.52	130325.055	166649.22	185695.7	287217.88	148005.31	347262.4	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=76422	22.0	184237.22	152762.28	167373.22	198253.56	199090.78	219627.66	186441.08	220899.75	214522.05	339321.72	206028.23	172423.42	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=76436	22.0	73464.41	59354.383	65847.65	80092.62	74639.414	56312.863	62586.9	78391.99	71499.93	127703.71	82730.01	70857.17	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=76520	22.0	74043.125	66359.71	92518.44	192917.73	141971.45	187172.14	129562.445	163187.84	132716.5	293512.56	122198.98	101603.64	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=76606	22.0	97448.51	67103.19	91952.27	129817.56	115187.055	133472.62	117264.125	92057.734	93364.35	161824.23	98714.51	119684.76	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=76720	22.0	172271.05	532579.75	147778.77	202326.1	481253.2	178489.27	456279.9	172779.73	499217.16	256629.86	489787.47	147226.28	10034.213	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=76762	22.0	83416.95	64997.484	76734.41	92439.86	100980.9	90666.26	99453.5	64806.5	76609.07	126385.805	76383.266	77876.91	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=76766	22.0	360789.5	273868.28	307142.7	474784.0	599744.6	578105.75	528332.4	518661.88	698761.0	844507.56	569706.7	550371.56	22834.672	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=76895	22.0	63921.625	54155.867	61924.383	104862.78	105427.94	116729.695	81711.44	72802.84	94044.17	198319.34	76923.7	84601.87	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=76944	22.0	121794.6	104111.24	131598.42	216401.7	186277.89	265280.97	233758.7	249966.34	212035.55	485030.1	228875.72	137671.0	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=77073	22.0	41783.74	66691.26	45251.832	37051.04	84938.44	45151.285	73377.92	46334.387	75491.586	65684.234	72819.22	48146.36	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=77132	22.0	88645.93	81809.85	116243.47	138406.38	140649.02	153274.77	130784.86	122887.57	96185.26	222069.66	99012.74	94806.85	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=77208	22.0	126451.72	248431.67	155262.47	241935.36	351634.9	254245.0	365813.44	282838.94	1041076.75	423693.72	966753.06	260031.47	16398.928	10039.309	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=77211	22.0	165758.44	853760.5	92208.78	145306.03	765121.3	107964.7	1265332.0	108305.27	784251.0	147368.27	787973.25	67552.03	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=77235	22.0	81609.38	60478.074	102622.234	96866.68	115648.29	106854.87	126107.81	92496.234	115236.6	170289.69	109013.016	118837.13	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=77382	22.0	48311.344	51191.37	50105.645	60103.566	73391.13	68320.414	88016.766	60679.562	76294.56	87785.27	64638.36	82935.33	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=77633	22.0	125965.805	79985.72	97586.12	140084.66	152749.89	149117.73	144578.83	151927.03	131015.31	263628.4	139758.81	130062.48	6107.403	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=77709	22.0	26940.887	31532.744	27821.332	19010.998	26942.494	21742.23	16034.091	28415.684	25627.969	31028.574	19576.303	24880.146	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=77745	22.0	154663.81	283590.78	74754.67	70122.836	156208.53	86406.98	172572.0	29573.283	213192.73	65372.645	261548.12	44818.8	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=77910	22.0	27234.25	19861.773	24633.434	27208.0	29721.531	33390.59	33287.367	20802.33	22806.979	36357.117	24791.668	31629.508	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=78029	22.0	446327.38	300664.53	247224.45	348580.8	227529.94	333775.0	252576.8	341044.94	151728.38	499423.3	315053.47	551443.44	14948.211	11880.5	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=78089	22.0	48995.52	38532.242	38833.098	41198.582	42067.234	35119.95	50954.61	40740.83	42819.43	57491.566	42928.613	40107.305	3370.9692	3593.736	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=78192	11.743161	674656.94	519262.25	735949.94	843447.06	760345.2	892415.5	816310.9	718413.6	685638.8	1258438.0	772229.1	762773.8	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=78195	22.0	65678.66	61140.656	87181.77	107472.65	122428.28	121613.37	116434.8	76056.34	106222.34	138110.11	84726.63	113239.88	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=78679	22.0	67873.375	56545.582	50995.42	72141.03	83708.05	70389.1	57716.453	52479.457	67827.05	107289.414	53951.074	44137.945	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=78847	22.0	195712.77	136994.45	196377.05	193395.94	187739.45	195600.58	155737.73	131976.58	136757.06	290805.88	133367.69	233591.08	8176.865	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=78848	11.862758	502093.12	533093.56	500502.84	702416.25	730182.6	799588.5	756652.9	674119.25	688175.4	1240081.1	657642.4	483639.5	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=78891	22.0	43274.08	39177.195	51481.258	47198.58	57212.453	66106.19	55970.39	53787.367	63240.062	90808.32	68277.77	64758.03	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=79135	22.0	46416.46	30769.045	47729.805	79955.53	70692.664	60505.28	66676.76	58285.44	41040.207	83987.63	51254.168	48336.953	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=79237	22.0	54168.24	42254.266	43657.39	46902.664	43159.254	48977.637	41891.527	51390.3	46182.58	92832.59	44781.027	39856.996	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=79286	22.0	53837.566	49087.355	39388.824	45229.797	49965.773	43216.953	40256.44	40891.887	46769.586	77934.72	45914.707	42332.68	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=79364	22.0	295010.47	151317.4	286733.62	731975.44	532813.0	727447.7	466752.25	700762.0	507926.22	1029263.7	406595.97	389758.06	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=79365	22.0	509812.53	500514.6	489252.12	515587.97	538712.8	515754.97	496812.12	475574.25	577691.1	862223.9	516301.06	486958.28	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=79406	22.0	125961.21	113818.72	121829.64	122972.51	159573.62	136903.38	136648.94	119278.4	137727.56	194219.94	122553.13	126541.93	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=79420	22.0	389678.88	228936.02	329199.53	450142.88	352029.72	412768.66	268595.1	408596.44	296874.4	643043.4	269058.72	280080.22	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=79448	22.0	551956.25	369841.34	481867.62	466724.6	413240.9	551490.0	375136.84	589074.1	445920.8	1049852.8	465000.62	488833.0	0.0	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=79543	22.0	154201.52	123893.18	142260.5	195154.98	174859.42	204240.69	170948.88	159785.95	130841.13	272632.0	118246.586	128308.87	7181.997	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=79830	22.0	90056.09	308816.22	79274.5	139431.84	441902.28	101201.125	411214.88	76472.77	357447.06	163101.05	375240.9	105252.42	11698.057	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=79956	22.0	35076.652	226330.92	25097.156	47106.664	175536.31	41160.36	188132.78	30843.654	177857.12	46505.215	184375.19	44732.613	7030.129	0.0	0.0	0.0
B10014SMC-CSF-RA20241218.mzML	controllerType=0 controllerNumber=1 scan=80343	22.0	92780.91	67085.57	61012.09	68021.68	63999.184	53278.91	54075.465	58398.117	62106.83	115458.29	58150.152	50763.01	0.0	0.0	0.0	0.0
